Date,Product,Quantity,Price
2021-12-26,Tablet,10,41.0
2021-03-23,Tablet,36,220.41
2020-06-14,Tablet,39,312.06
2021-01-14,Laptop,38,681.4
2024-09-07,Smartwatch,22,511.88
2024-12-22,Fone de Ouvido,2,507.39
2022-04-02,Smartwatch,40,775.71
2022-01-26,Laptop,50,666.32
2021-06-01,Fone de Ouvido,28,586.57
2021-10-28,Tablet,1,342.61
2024-01-29,Smartwatch,43,977.19
2020-03-21,Smartwatch,41,593.64
2024-02-03,Smartwatch,50,306.71
2020-05-11,Fone de Ouvido,18,479.93
2022-12-13,Smartwatch,45,113.15
2020-10-24,Tablet,21,760.03
2023-11-09,Fone de Ouvido,35,243.04
2020-07-26,Fone de Ouvido,39,885.28
2022-11-01,Smartwatch,6,120.55
2020-07-03,Tablet,17,587.71
2020-06-27,Smartwatch,36,715.7
2021-11-28,Smartwatch,29,701.27
2020-11-13,Laptop,47,50.18
2023-06-15,Fone de Ouvido,30,969.27
2022-09-20,Fone de Ouvido,24,607.28
2020-09-13,Laptop,11,597.86
2021-06-10,Laptop,49,881.42
2021-04-21,Laptop,8,288.36
2021-07-10,Smartphone,6,50.21
2023-11-24,Smartphone,9,391.7
2020-01-16,Fone de Ouvido,12,687.99
2023-07-11,Smartphone,2,739.0
2020-03-26,Smartwatch,37,322.13
2020-01-18,Tablet,45,301.05
2020-11-16,Laptop,29,666.18
2022-07-13,Smartwatch,46,764.04
2024-03-18,Smartphone,38,356.85
2022-06-27,Laptop,37,688.4
2024-04-16,Fone de Ouvido,7,299.82
2024-08-24,Smartphone,14,953.26
2021-05-20,Tablet,47,751.62
2022-08-13,Smartphone,42,147.37
2022-07-11,Tablet,47,979.35
2020-07-02,Smartphone,33,210.01
2022-10-22,Tablet,14,833.6
2022-01-21,Laptop,19,260.04
2020-08-09,Fone de Ouvido,18,34.34
2022-12-18,Smartwatch,28,486.47
2022-07-04,Tablet,33,514.87
2024-03-27,Fone de Ouvido,5,866.37
2022-10-27,Laptop,31,901.76
2024-10-20,Smartphone,24,749.49
2024-09-29,Tablet,35,821.48
2020-01-29,Laptop,16,804.03
2020-08-01,Smartwatch,7,482.99
2022-08-18,Smartphone,29,522.93
2020-03-20,Laptop,33,819.66
2022-09-08,Tablet,5,665.1
2022-04-14,Fone de Ouvido,29,955.49
2025-02-22,Tablet,23,235.26
2020-01-10,Smartwatch,5,506.09
2023-01-02,Tablet,14,595.49
2023-07-14,Fone de Ouvido,21,305.88
2024-05-05,Fone de Ouvido,1,397.23
2024-10-28,Tablet,31,709.57
2020-08-11,Laptop,1,275.04
2021-08-19,Fone de Ouvido,48,822.95
2021-05-09,Smartphone,49,323.05
2023-05-04,Smartwatch,38,195.59
2023-12-13,Smartwatch,13,396.54
2024-07-03,Tablet,13,392.61
2020-05-05,Smartphone,6,378.41
2021-01-09,Laptop,2,134.63
2024-02-04,Smartphone,34,891.42
2021-09-29,Tablet,47,866.42
2020-12-20,Laptop,11,952.48
2021-12-31,Laptop,12,880.76
2023-08-16,Laptop,38,507.69
2022-12-30,Laptop,46,498.89
2024-10-01,Smartwatch,11,273.08
2020-03-07,Fone de Ouvido,23,424.61
2024-11-10,Laptop,44,569.8
2021-11-02,Fone de Ouvido,22,322.98
2020-12-15,Smartwatch,1,106.4
2023-11-24,Smartwatch,37,417.65
2021-03-24,Fone de Ouvido,25,581.04
2023-07-05,Smartwatch,1,986.67
2020-08-14,Tablet,45,424.55
2022-07-16,Fone de Ouvido,28,300.21
2023-09-04,Tablet,16,166.96
2020-11-27,Smartphone,9,627.99
2024-04-06,Fone de Ouvido,32,307.59
2024-08-26,Smartphone,43,565.71
2022-02-02,Fone de Ouvido,40,63.61
2021-08-12,Smartphone,12,360.86
2020-11-05,Laptop,39,888.62
2024-12-19,Laptop,38,188.61
2023-04-26,Laptop,21,867.42
2023-02-22,Fone de Ouvido,11,467.71
2021-03-03,Tablet,6,421.77
2023-08-27,Laptop,20,997.67
2022-02-21,Laptop,25,552.3
2020-01-25,Smartphone,32,887.97
2021-06-18,Tablet,22,441.77
2021-03-03,Fone de Ouvido,42,754.57
2024-06-05,Fone de Ouvido,45,369.05
2021-07-05,Laptop,32,771.37
2021-03-15,Tablet,19,332.69
2021-09-04,Fone de Ouvido,8,479.48
2025-03-05,Tablet,27,320.24
2022-04-16,Fone de Ouvido,45,853.01
2024-03-07,Smartphone,28,319.32
2021-11-07,Smartphone,32,385.97
2021-12-12,Smartphone,37,613.93
2020-07-09,Fone de Ouvido,8,183.12
2022-12-25,Fone de Ouvido,48,403.13
2024-09-06,Smartphone,36,861.01
2024-06-30,Tablet,38,578.63
2022-07-07,Fone de Ouvido,6,439.89
2021-02-19,Tablet,23,797.97
2020-02-22,Smartwatch,16,465.31
2024-11-24,Smartwatch,10,192.32
2024-04-08,Smartwatch,45,749.59
2021-05-29,Laptop,12,55.39
2021-02-06,Smartwatch,15,391.62
2021-11-21,Tablet,22,687.53
2022-06-28,Fone de Ouvido,42,786.56
2024-12-06,Tablet,42,443.93
2021-10-25,Fone de Ouvido,33,511.6
2021-01-10,Fone de Ouvido,22,327.07
2024-07-23,Laptop,50,552.01
2024-04-15,Smartwatch,44,513.4
2025-03-17,Smartwatch,48,539.3
2020-02-08,Laptop,48,598.86
2024-04-22,Smartphone,22,19.42
2023-10-07,Fone de Ouvido,32,204.58
2022-02-01,Smartphone,4,493.39
2022-06-21,Fone de Ouvido,15,210.74
2021-02-19,Laptop,27,75.96
2023-04-28,Smartphone,43,788.25
2021-12-14,Fone de Ouvido,20,263.13
2023-04-07,Smartphone,15,104.03
2025-02-08,Fone de Ouvido,44,501.26
2024-08-24,Smartwatch,20,316.79
2024-10-09,Smartphone,49,263.43
2022-10-02,Smartphone,17,821.54
2020-12-05,Tablet,22,310.32
2023-10-02,Laptop,45,18.3
2024-03-20,Fone de Ouvido,17,24.23
2020-02-01,Smartphone,2,15.29
2022-02-20,Fone de Ouvido,32,124.3
2020-04-08,Smartwatch,25,903.1
2023-04-20,Fone de Ouvido,40,980.41
2023-11-27,Smartphone,32,410.44
2024-05-15,Smartphone,5,453.31
2023-05-22,Smartphone,29,894.55
2021-03-27,Smartwatch,1,411.0
2021-10-08,Laptop,47,165.3
2025-01-17,Tablet,24,507.46
2023-09-09,Smartwatch,11,612.3
2023-07-20,Tablet,18,938.09
2020-08-11,Fone de Ouvido,12,304.75
2024-04-17,Smartwatch,4,846.91
2023-12-27,Fone de Ouvido,39,562.85
2021-10-12,Tablet,26,311.0
2020-06-13,Smartwatch,17,801.49
2022-02-23,Tablet,2,930.6
2020-09-19,Smartphone,46,322.54
2020-06-18,Tablet,18,545.55
2023-02-01,Smartwatch,11,300.79
2022-10-09,Fone de Ouvido,34,853.79
2021-10-23,Smartwatch,26,371.16
2024-01-06,Fone de Ouvido,35,474.43
2020-12-15,Fone de Ouvido,20,472.0
2023-07-20,Smartwatch,3,375.73
2023-02-14,Laptop,29,516.31
2020-05-18,Tablet,22,48.7
2021-12-19,Laptop,21,509.97
2020-06-21,Fone de Ouvido,31,590.49
2023-08-08,Smartphone,17,740.52
2022-07-08,Fone de Ouvido,50,256.46
2023-05-03,Fone de Ouvido,18,687.92
2024-12-01,Laptop,28,128.33
2023-10-20,Fone de Ouvido,24,907.79
2023-11-18,Laptop,36,124.61
2020-06-11,Smartwatch,20,651.87
2022-12-27,Smartwatch,1,22.17
2024-08-23,Smartphone,23,478.95
2020-07-06,Smartwatch,33,692.11
2023-07-08,Smartwatch,35,497.33
2023-02-23,Fone de Ouvido,47,789.82
2022-03-13,Smartphone,29,30.65
2020-07-28,Laptop,49,950.3
2025-02-22,Laptop,27,217.1
2023-07-27,Fone de Ouvido,22,985.43
2020-05-03,Smartphone,43,123.28
2024-05-04,Smartwatch,1,74.7
2025-01-06,Smartphone,2,89.72
2020-04-01,Fone de Ouvido,9,778.35
2023-10-21,Laptop,6,35.87
2023-08-20,Fone de Ouvido,49,680.12
2023-01-03,Smartphone,38,44.84
2023-09-03,Smartwatch,9,920.75
2025-02-03,Fone de Ouvido,43,136.84
2023-01-23,Smartphone,15,667.3
2020-08-02,Fone de Ouvido,48,966.97
2022-04-23,Fone de Ouvido,8,730.83
2024-08-22,Laptop,28,14.48
2024-04-26,Smartwatch,45,508.88
2022-07-02,Fone de Ouvido,38,91.29
2020-10-08,Fone de Ouvido,3,107.96
2023-07-11,Smartphone,3,151.5
2024-05-07,Tablet,33,550.53
2023-09-17,Tablet,9,917.28
2021-04-21,Laptop,25,913.51
2025-02-14,Tablet,39,177.07
2022-09-04,Smartphone,14,46.66
2023-02-15,Smartwatch,11,738.33
2023-02-09,Smartphone,31,868.23
2022-11-09,Smartwatch,21,336.74
2020-11-02,Smartphone,19,391.11
2020-02-29,Tablet,10,814.29
2020-10-01,Laptop,28,376.99
2021-10-19,Tablet,10,285.52
2023-12-11,Smartwatch,3,340.9
2020-09-01,Tablet,39,526.05
2021-10-01,Smartwatch,27,295.17
2021-02-11,Fone de Ouvido,24,559.73
2023-08-13,Tablet,24,841.31
2021-09-23,Smartwatch,18,727.88
2020-07-13,Laptop,19,709.25
2024-12-03,Smartphone,37,384.94
2020-01-25,Smartwatch,3,993.21
2023-01-13,Laptop,22,663.86
2024-01-13,Laptop,11,593.7
2020-05-25,Smartphone,10,322.14
2022-03-04,Tablet,11,755.1
2022-02-23,Fone de Ouvido,1,920.25
2020-12-26,Fone de Ouvido,4,259.56
2023-09-10,Smartwatch,26,199.61
2022-04-25,Laptop,34,805.03
2020-02-01,Fone de Ouvido,44,104.8
2023-03-28,Smartphone,24,530.42
2023-05-01,Smartwatch,37,280.61
2023-06-08,Laptop,14,60.32
2020-10-19,Smartphone,7,635.4
2020-02-16,Fone de Ouvido,7,496.15
2021-05-31,Smartphone,48,239.99
2020-01-23,Smartphone,28,764.7
2023-03-13,Tablet,37,320.38
2023-05-17,Laptop,29,379.12
2024-05-28,Laptop,3,62.1
2022-02-15,Laptop,25,147.65
2020-12-17,Smartphone,38,545.41
2020-08-01,Smartphone,16,684.13
2022-10-06,Smartwatch,23,770.49
2022-08-06,Smartphone,10,335.44
2023-12-11,Laptop,38,543.67
2020-09-13,Smartphone,19,605.7
2025-03-23,Fone de Ouvido,9,726.55
2021-02-25,Smartphone,46,302.11
2024-09-13,Laptop,26,984.4
2024-12-30,Smartphone,17,910.72
2020-04-27,Tablet,11,907.8
2024-08-24,Tablet,44,785.59
2023-11-06,Smartwatch,39,239.46
2021-05-21,Tablet,22,333.3
2024-05-25,Fone de Ouvido,20,543.91
2022-05-05,Fone de Ouvido,10,737.9
2022-04-19,Tablet,17,192.85
2024-07-12,Fone de Ouvido,6,691.04
2024-03-30,Laptop,6,537.61
2025-02-18,Laptop,16,389.14
2021-11-15,Laptop,35,382.14
2020-03-11,Tablet,44,598.89
2024-10-24,Laptop,38,82.49
2020-07-29,Tablet,15,935.94
2023-03-25,Smartphone,49,750.39
2023-05-31,Tablet,12,86.99
2021-04-16,Fone de Ouvido,43,135.36
2024-06-24,Laptop,7,588.51
2023-04-22,Tablet,8,184.75
2020-09-10,Laptop,37,110.53
2023-12-12,Laptop,42,318.52
2024-01-20,Laptop,42,646.85
2024-10-22,Smartphone,49,63.18
2023-06-16,Fone de Ouvido,21,243.33
2020-01-27,Smartwatch,45,198.96
2021-03-07,Smartwatch,7,765.81
2024-06-30,Laptop,19,25.81
2024-03-08,Smartphone,26,151.74
2020-01-23,Smartwatch,11,802.65
2023-04-16,Tablet,16,720.47
2023-08-27,Laptop,46,954.85
2023-12-03,Fone de Ouvido,17,363.13
2022-05-06,Tablet,31,136.89
2020-12-22,Smartwatch,24,282.78
2021-07-02,Fone de Ouvido,15,602.17
2022-04-23,Fone de Ouvido,43,232.45
2024-05-07,Fone de Ouvido,34,692.12
2023-03-05,Tablet,45,944.56
2024-04-13,Laptop,4,911.45
2022-03-24,Smartwatch,12,917.04
2023-02-22,Smartwatch,36,272.77
2020-05-18,Smartphone,13,50.91
2023-09-15,Smartphone,8,138.7
2024-09-30,Laptop,41,542.78
2023-06-22,Fone de Ouvido,33,177.49
2021-11-10,Smartphone,33,67.41
2024-03-02,Smartwatch,10,626.08
2022-03-09,Smartwatch,30,557.01
2022-09-02,Fone de Ouvido,19,283.95
2022-10-01,Laptop,12,425.59
2021-10-18,Laptop,34,190.02
2020-06-14,Smartwatch,29,158.72
2021-10-12,Smartwatch,19,553.23
2022-09-19,Fone de Ouvido,47,220.41
2024-09-01,Fone de Ouvido,9,777.69
2023-03-07,Smartwatch,36,995.59
2020-09-17,Fone de Ouvido,1,537.28
2022-06-22,Smartwatch,39,34.27
2023-04-07,Laptop,28,466.81
2020-05-25,Smartphone,18,795.8
2024-03-24,Laptop,4,100.4
2024-10-11,Smartphone,26,799.62
2024-10-01,Fone de Ouvido,49,775.59
2021-05-14,Smartphone,41,633.66
2023-09-05,Laptop,1,477.72
2024-06-28,Smartwatch,24,513.85
2021-08-14,Tablet,18,17.76
2020-05-09,Smartwatch,21,968.82
2021-04-16,Tablet,40,130.9
2025-02-09,Fone de Ouvido,18,239.32
2024-02-03,Smartphone,43,404.34
2021-06-22,Laptop,16,408.13
2024-08-09,Smartphone,43,475.84
2023-11-10,Fone de Ouvido,39,592.22
2024-04-16,Smartwatch,22,480.2
2020-05-24,Smartphone,15,265.16
2022-05-23,Tablet,46,73.98
2024-01-12,Smartphone,17,532.88
2023-11-15,Smartphone,4,454.77
2024-07-08,Laptop,15,747.38
2022-01-09,Smartwatch,10,131.56
2024-07-05,Fone de Ouvido,5,847.18
2024-05-01,Laptop,26,803.25
2024-08-23,Tablet,17,514.86
2024-11-11,Tablet,44,426.31
2023-07-26,Laptop,47,219.7
2023-06-23,Laptop,24,685.0
2020-06-19,Smartwatch,24,917.52
2023-08-19,Fone de Ouvido,49,10.93
2023-10-26,Smartwatch,39,278.62
2020-01-04,Smartphone,5,900.02
2023-02-11,Smartphone,2,252.68
2024-07-21,Laptop,48,162.61
2023-10-30,Smartphone,13,527.16
2021-02-09,Smartwatch,5,348.76
2022-02-14,Laptop,47,138.1
2022-01-21,Smartwatch,32,549.53
2020-10-13,Tablet,5,894.31
2022-11-22,Smartphone,41,252.09
2022-02-06,Tablet,38,526.18
2020-03-15,Laptop,18,748.58
2020-11-24,Tablet,15,502.01
2024-05-22,Smartwatch,4,318.67
2025-03-17,Fone de Ouvido,50,956.02
2021-04-06,Smartwatch,6,480.32
2023-01-10,Smartwatch,24,285.03
2021-10-25,Laptop,32,479.09
2021-09-27,Tablet,24,291.6
2024-12-21,Tablet,25,384.55
2022-12-11,Smartphone,7,681.74
2020-08-31,Tablet,37,138.72
2023-04-25,Tablet,46,980.73
2023-07-30,Smartwatch,32,879.91
2022-11-06,Tablet,8,675.82
2024-10-21,Smartwatch,26,525.7
2020-07-23,Fone de Ouvido,22,648.58
2022-11-01,Smartwatch,5,756.95
2022-11-28,Smartphone,37,841.14
2020-11-02,Tablet,11,20.71
2021-08-30,Fone de Ouvido,43,340.4
2021-01-03,Tablet,8,791.47
2022-04-19,Smartwatch,40,896.76
2023-04-25,Laptop,39,461.04
2020-02-14,Laptop,38,740.73
2022-08-26,Fone de Ouvido,1,58.98
2023-08-24,Fone de Ouvido,4,200.95
2020-02-04,Fone de Ouvido,29,846.03
2021-02-21,Laptop,49,40.29
2023-04-18,Tablet,46,185.63
2022-02-14,Smartwatch,49,643.57
2021-01-15,Laptop,8,146.73
2020-04-24,Smartphone,13,238.65
2024-05-12,Tablet,34,836.06
2020-12-09,Smartwatch,36,336.17
2023-11-28,Laptop,35,509.76
2022-01-18,Fone de Ouvido,40,996.46
2021-03-28,Laptop,11,852.0
2024-09-20,Fone de Ouvido,34,694.38
2024-07-08,Smartphone,32,228.59
2020-07-25,Laptop,33,813.61
2024-06-10,Tablet,19,824.38
2020-02-29,Smartwatch,9,706.84
2024-10-24,Smartphone,8,822.58
2024-12-21,Smartwatch,45,756.69
2022-11-24,Fone de Ouvido,27,257.23
2021-11-20,Fone de Ouvido,41,93.85
2021-10-25,Fone de Ouvido,42,820.47
2024-06-02,Laptop,9,643.45
2020-12-22,Laptop,16,116.15
2024-10-08,Smartwatch,45,56.68
2024-05-23,Laptop,49,786.98
2021-08-08,Smartphone,21,268.6
2021-02-05,Tablet,45,141.19
2023-05-17,Fone de Ouvido,2,614.9
2020-11-16,Tablet,15,165.07
2023-10-01,Tablet,16,549.6
2022-05-27,Laptop,42,120.4
2022-10-07,Smartwatch,24,621.47
2023-01-11,Laptop,10,167.65
2024-02-11,Tablet,32,244.59
2025-03-13,Smartphone,36,701.3
2025-03-19,Smartwatch,39,394.85
2025-01-15,Laptop,1,900.29
2024-08-09,Smartwatch,38,430.71
2022-10-05,Smartphone,22,559.85
2021-08-06,Fone de Ouvido,16,695.5
2021-11-17,Smartphone,12,816.77
2024-08-09,Smartwatch,38,629.17
2021-01-14,Tablet,29,179.78
2021-08-04,Smartphone,47,55.81
2023-01-19,Smartphone,38,46.84
2023-06-15,Smartwatch,10,329.6
2022-08-25,Laptop,24,711.73
2023-01-14,Tablet,32,105.26
2022-02-14,Laptop,3,969.5
2024-08-21,Tablet,42,720.68
2020-07-28,Smartphone,22,402.11
2020-08-09,Tablet,1,309.46
2020-11-05,Laptop,38,294.56
2024-05-30,Laptop,42,100.45
2022-06-13,Smartphone,48,646.09
2021-12-16,Smartphone,2,972.18
2024-08-30,Fone de Ouvido,49,496.27
2024-08-14,Laptop,8,223.04
2021-08-16,Fone de Ouvido,3,378.75
2021-05-25,Smartwatch,19,516.67
2022-05-09,Laptop,25,984.69
2023-09-29,Fone de Ouvido,34,654.46
2023-10-11,Fone de Ouvido,4,20.32
2021-10-07,Smartwatch,36,89.36
2021-05-01,Tablet,21,141.54
2020-04-07,Tablet,25,909.32
2021-12-01,Tablet,45,199.02
2024-07-13,Fone de Ouvido,17,908.98
2024-11-16,Laptop,41,976.69
2021-05-22,Fone de Ouvido,12,456.6
2020-10-20,Tablet,2,102.57
2021-01-01,Fone de Ouvido,11,386.76
2023-07-15,Tablet,29,693.18
2021-10-06,Smartwatch,16,641.65
2022-12-20,Smartphone,8,525.87
2021-05-21,Tablet,18,832.23
2023-05-18,Smartwatch,50,47.36
2021-06-23,Smartwatch,49,332.18
2020-10-23,Laptop,12,542.76
2022-07-19,Smartphone,26,549.11
2021-09-14,Tablet,24,253.14
2024-08-09,Smartphone,11,593.93
2024-07-22,Tablet,30,309.34
2022-06-05,Smartwatch,17,617.41
2023-05-04,Laptop,3,88.27
2021-09-13,Laptop,19,681.72
2021-09-23,Smartphone,22,401.92
2024-08-05,Tablet,23,351.04
2024-07-18,Laptop,29,473.3
2020-11-21,Tablet,10,980.14
2020-11-07,Smartphone,35,559.59
2024-09-07,Tablet,43,562.67
2022-08-27,Tablet,20,808.21
2023-07-14,Fone de Ouvido,41,61.66
2022-06-11,Smartwatch,35,740.74
2022-01-29,Smartwatch,7,471.15
2023-05-16,Fone de Ouvido,39,54.12
2020-08-19,Laptop,39,74.47
2020-09-15,Smartphone,38,55.3
2020-10-23,Laptop,46,699.74
2020-04-18,Smartwatch,7,147.71
2023-09-15,Fone de Ouvido,19,63.49
2025-02-20,Smartwatch,18,228.94
2024-07-20,Smartwatch,15,751.6
2021-06-11,Tablet,34,592.7
2020-05-13,Smartphone,43,20.89
2022-01-06,Smartphone,44,991.27
2021-10-30,Tablet,1,791.85
2023-04-21,Laptop,18,15.92
2021-07-27,Fone de Ouvido,37,881.39
2023-01-13,Smartphone,47,695.6
2024-12-15,Fone de Ouvido,14,162.15
2020-06-29,Tablet,41,847.38
2022-04-22,Tablet,21,742.51
2024-06-24,Laptop,20,179.04
2020-06-19,Tablet,50,64.99
2023-06-20,Smartwatch,12,61.15
2024-10-25,Laptop,15,195.0
2022-07-13,Tablet,32,237.16
2023-10-12,Smartphone,29,712.24
2023-09-19,Smartwatch,7,864.86
2021-06-11,Laptop,37,128.91
2020-05-17,Laptop,4,565.14
2023-03-13,Fone de Ouvido,7,75.0
2020-05-24,Laptop,32,52.68
2020-12-29,Fone de Ouvido,35,569.55
2023-12-09,Laptop,43,354.41
2021-10-20,Fone de Ouvido,4,539.4
2022-10-04,Laptop,8,612.53
2021-12-02,Smartphone,50,87.3
2023-07-16,Laptop,23,42.49
2020-12-03,Tablet,7,328.73
2020-04-06,Smartwatch,33,927.76
2024-06-01,Smartwatch,45,582.02
2021-03-14,Laptop,42,734.69
2022-01-20,Tablet,3,869.36
2024-05-18,Laptop,13,185.19
2024-02-15,Fone de Ouvido,6,449.33
2022-08-26,Fone de Ouvido,24,949.09
2022-12-08,Smartwatch,28,195.95
2021-02-04,Smartphone,9,261.21
2020-08-11,Smartwatch,30,924.03
2024-11-11,Smartphone,20,669.64
2020-07-15,Laptop,26,134.12
2020-05-31,Laptop,24,553.71
2024-03-25,Laptop,3,862.94
2021-05-08,Laptop,23,592.76
2023-10-19,Fone de Ouvido,38,809.2
2023-12-20,Smartwatch,36,652.29
2024-12-24,Smartwatch,25,235.42
2022-06-19,Fone de Ouvido,45,895.71
2020-10-20,Smartwatch,50,771.1
2024-06-03,Smartphone,23,979.25
2020-09-07,Laptop,38,701.27
2024-10-02,Tablet,1,709.6
2024-04-24,Fone de Ouvido,45,102.95
2022-07-19,Tablet,26,561.96
2024-10-12,Smartwatch,20,786.73
2021-10-19,Smartphone,36,468.82
2020-05-10,Fone de Ouvido,26,439.17
2023-01-27,Laptop,49,818.11
2024-01-22,Smartwatch,14,469.37
2024-08-15,Tablet,10,497.38
2021-09-28,Smartphone,49,566.83
2020-11-30,Laptop,21,778.92
2024-01-31,Fone de Ouvido,31,683.75
2020-04-22,Smartphone,2,281.91
2023-10-21,Fone de Ouvido,38,671.15
2020-02-13,Laptop,12,221.05
2020-06-20,Smartwatch,30,19.01
2023-05-13,Smartphone,2,545.68
2020-01-05,Tablet,28,55.73
2021-05-07,Fone de Ouvido,23,899.21
2023-11-18,Laptop,17,982.56
2022-04-01,Tablet,3,20.9
2025-01-25,Laptop,24,590.29
2022-05-27,Tablet,22,265.79
2021-04-09,Tablet,1,235.65
2022-12-16,Smartphone,42,821.5
2024-11-19,Tablet,9,762.86
2023-12-01,Smartphone,4,186.4
2021-09-03,Laptop,36,704.67
2021-06-22,Tablet,32,870.49
2021-08-01,Fone de Ouvido,19,919.24
2021-05-03,Fone de Ouvido,50,513.76
2020-06-17,Smartwatch,43,923.14
2020-05-10,Laptop,37,17.43
2024-06-14,Laptop,38,884.73
2020-04-18,Laptop,1,813.34
2020-10-21,Smartphone,48,676.17
2023-08-04,Smartwatch,30,421.03
2022-05-01,Fone de Ouvido,13,882.86
2021-07-01,Smartwatch,3,655.58
2025-02-11,Fone de Ouvido,3,473.56
2022-04-23,Fone de Ouvido,14,639.34
2024-03-11,Smartwatch,37,342.87
2024-12-13,Fone de Ouvido,5,290.44
2023-02-16,Smartwatch,25,827.68
2020-05-21,Fone de Ouvido,24,138.14
2024-01-31,Tablet,44,988.44
2021-02-28,Laptop,21,121.99
2023-04-17,Smartwatch,15,984.43
2023-08-16,Smartwatch,16,161.76
2023-01-08,Tablet,10,654.38
2020-12-13,Smartwatch,20,447.0
2021-06-17,Smartwatch,24,133.36
2023-01-20,Fone de Ouvido,38,407.34
2023-11-03,Smartwatch,23,321.52
2023-07-09,Smartwatch,1,225.85
2020-03-29,Tablet,50,373.77
2021-10-07,Smartphone,25,862.02
2022-08-23,Tablet,39,528.4
2024-10-13,Tablet,36,443.26
2024-10-07,Laptop,5,955.63
2020-01-07,Laptop,49,763.85
2023-12-08,Fone de Ouvido,26,628.2
2021-04-25,Tablet,44,688.94
2022-06-08,Laptop,33,478.81
2023-09-16,Tablet,37,111.02
2021-04-03,Smartphone,1,139.68
2021-10-05,Smartwatch,25,464.87
2022-10-05,Laptop,44,555.95
2020-01-30,Smartwatch,49,521.81
2020-02-05,Fone de Ouvido,47,143.78
2020-11-06,Laptop,44,388.16
2020-09-05,Fone de Ouvido,29,170.09
2021-07-22,Smartwatch,23,685.91
2023-12-02,Tablet,34,855.83
2024-12-27,Fone de Ouvido,50,521.03
2021-09-14,Smartwatch,45,730.03
2021-06-30,Laptop,49,313.71
2022-04-07,Smartphone,30,756.13
2023-10-08,Tablet,22,195.0
2022-10-11,Smartwatch,2,396.57
2024-04-27,Laptop,19,784.33
2020-08-27,Fone de Ouvido,43,465.28
2024-12-05,Smartwatch,3,620.02
2020-09-20,Laptop,40,818.58
2023-01-14,Fone de Ouvido,49,474.1
2024-04-27,Fone de Ouvido,9,74.01
2024-02-26,Smartwatch,31,970.46
2022-05-30,Fone de Ouvido,26,773.23
2020-12-21,Smartwatch,9,164.97
2022-08-21,Smartphone,21,760.84
2022-03-19,Tablet,35,330.65
2024-08-18,Smartphone,17,279.1
2022-08-05,Smartwatch,42,457.8
2022-01-10,Tablet,37,921.28
2023-03-10,Tablet,11,334.59
2023-08-10,Laptop,28,400.26
2024-03-02,Smartwatch,48,184.34
2025-03-21,Tablet,25,445.83
2022-01-16,Tablet,4,871.77
2020-10-04,Smartwatch,34,603.29
2021-01-10,Fone de Ouvido,31,405.46
2021-04-20,Smartphone,43,945.02
2023-02-11,Smartphone,24,298.22
2021-11-09,Laptop,44,728.45
2024-01-25,Fone de Ouvido,4,760.08
2020-02-12,Fone de Ouvido,22,907.49
2022-01-30,Smartphone,49,240.56
2022-02-24,Fone de Ouvido,43,549.62
2021-02-15,Smartphone,24,674.61
2021-02-20,Smartphone,22,514.22
2020-05-24,Smartwatch,22,118.91
2025-02-11,Laptop,24,382.92
2024-06-15,Smartphone,20,797.58
2022-09-02,Smartwatch,13,814.2
2023-02-19,Fone de Ouvido,28,390.38
2020-01-24,Laptop,16,835.23
2021-07-15,Fone de Ouvido,8,979.26
2022-04-01,Laptop,2,550.18
2022-09-22,Fone de Ouvido,35,261.11
2022-01-13,Tablet,8,349.76
2023-03-14,Tablet,45,73.29
2021-11-11,Laptop,17,170.11
2020-07-30,Smartwatch,9,26.96
2021-01-13,Fone de Ouvido,7,332.78
2023-09-08,Smartphone,26,110.63
2024-06-01,Smartwatch,5,44.0
2020-05-05,Smartphone,25,451.65
2022-03-30,Laptop,46,676.79
2020-02-01,Fone de Ouvido,10,12.66
2021-01-02,Smartphone,24,832.9
2020-07-11,Laptop,22,643.73
2022-01-11,Smartphone,33,25.73
2023-09-10,Fone de Ouvido,41,671.05
2024-06-12,Fone de Ouvido,20,236.21
2023-05-20,Tablet,6,387.3
2021-12-02,Smartphone,25,320.59
2022-10-09,Tablet,21,577.89
2021-02-26,Smartwatch,26,326.92
2024-01-02,Smartphone,13,140.63
2020-08-15,Smartphone,12,690.49
2020-12-27,Smartwatch,42,679.0
2023-03-30,Tablet,42,889.61
2023-09-19,Fone de Ouvido,38,84.12
2022-08-15,Smartphone,38,560.02
2022-03-18,Fone de Ouvido,5,728.48
2021-03-06,Laptop,12,72.32
2021-01-15,Laptop,16,198.12
2020-02-02,Tablet,7,649.09
2023-01-30,Smartwatch,7,300.31
2022-06-28,Smartwatch,5,762.74
2023-12-02,Smartwatch,44,951.86
2022-11-25,Smartphone,18,869.67
2021-09-05,Smartphone,44,294.02
2023-10-18,Smartwatch,11,916.47
2022-03-15,Laptop,4,31.53
2021-02-12,Smartphone,17,673.51
2020-09-29,Smartwatch,26,680.49
